,id,idvalatvalidation,ref,title,region,subregion,hostcountry,hostcountry2,provincestate,status,type,subtype,methodology,stperiodktco2eyr,ndperiodktco2eyr,rdperiodktco2eyr,yrs,slope,creditstart,expectedaccumulated2012ktco2e,expectedaccumulated2020ktco2e,expectedaccumulated2030ktco2e,validator,hostcountryuse,kcerscp1,kcerscp2,totalissuancekcers,firstissuance,until,expectedkcers,issuancesuccess,issuancedelaymonths,voluntarycancellationskcers,firstverifier,creditbuyer,withdrawncreditbuyer,pddconsultant,firststartcomment,resubmissiondate,formersubmission,nextsubmission,hostloa,regrequest,startdatefor4weekrequestreviewpe,dateofregistration,dateofderegistration,reviewhistory,sdtoolgoldstandardccbprojectnumb,mwel,fulltimehours,gridemissionfactortco2emwh,annualeegwhreduced,forestsizeha,automaticadditionality,supportedbycdmloanscheme,investmentmus,investmentustco2,investmentuskw,annualinvestmentcontribution,irrexclcer,irrbenchmark,irrinclcer,cerpriceustco2,lastcontactwithsecretariatupdate,approvedbyndrckccers,comments,ERPA,firstcountryformular,firstcountry,firstcompany,buyer,worldbank,YesNo,cerfomular,cer,treat,energy1triditional2re3both4cemen,projectdeveloper,consulting,trading,sustainabilitysolutions,multiplecountries,buyersornot,financeexclusivelyenvironmentala,carbontrade,caronornot,buyerstatus1privatelocal2private,sector,industry,subindustry,month,day,year,location,locationregion,buyercountry,projecttype,buyercompany,locationsubregion,buyerdetination,psize,cobnefits
320,CDM03679,PHWPWQ7WEN64S9GDVNYYYTLK2EORWG,3097,Sichuan Songxin 20MW Hydropower Project,Asia & Pacific,East Asia,China,,Sichuan,Registered,Hydro,Run of river,ACM2,129.8,,,7,0.0,30-Nov-10,271,1310,2610,TV-SD,,112.0,,112.0,29-May-12,19-Aug-12,223.0,50%,18,,BV Cert,Japan (Mitsubishi),,Beijing Ruichi Electric Power Information Technology,21-May-08,,,,1-Apr-08,26-Oct-09,16-Oct-10,30-Nov-10,,Request,,20.0,6661.0,0.9746,,,,,20.60000038,159.0,1032.4,#REF!,8.1,10.0,14.07999992,9.47,2014m5,,357 W/m2,12/15/07,Japan ,Japan ,Mitsubishi,Japan (Mitsubishi),,0,9.47,9.47,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Consumer Staples,Distributors - Consumer Staples,Food Products Wholesalers,12,15,2007,China,Asia & Pacific,Japan ,Hydro,Mitsubishi,East Asia,Japan (Mitsubishi),0,cob1
321,CDM07283,BE5EMNAQOX59JWG0PJ7F7A9FLZB260,5868,Ningxia Yanchi Qingshan Wind power Guodian Phase I 49.5MW Project,Asia & Pacific,East Asia,China,,Ningxia ,Registered,Wind,Wind,ACM2,95.4,,,7,0.0,1-Jul-12,48,811,1766,RINA,,,,,,,,,73,,,Switzerland (Arcadia),,Coway International TechTrans Co.,29-Dec-10,,,,1-Oct-11,8-Mar-12,24-May-12,16-Apr-12,,,,49.5,2099.0,0.9179999999999999,,,,,65.59999847,687.0,1324.6,,6.26,8.0,8.880000114,13.03,2016m9,,,10/28/10,Switzerland ,Switzerland ,Arcadia,Switzerland (Arcadia),,1,13.02999973,13.02999973,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Energy,"Oil, Gas & Coal",Refining & Marketing,10,28,2010,China,Asia & Pacific,Switzerland ,Wind,Arcadia,East Asia,Switzerland (Arcadia),0,cob4
322,CDM11760,3BRDZA04I7S8CZ8IJO0XQE25VUW1M6,8178,Dunan Yiwu Naomaohu Phase I 48MW Wind Farm Project,Asia & Pacific,East Asia,China,,Xinjiang,Registered,Wind,Wind,ACM2,82.0,,,7,0.0,1-Jan-13,0,657,1477,LGAI,,,,,,,,,67,,,United K. (General Energy Capital),,n.a.,20-Jul-12,,,,1-Sep-12,13-Nov-12,5-Jan-13,15-Nov-12,,,,48.0,1907.0,0.8963,,,,,52.5,639.0,1092.8,,6.2,8.0,8.640000342999999,12.44,2013m6,,,5/28/12,United K. ,United K. ,General Energy Capital,United K. (General Energy Capital),,1,12.43999958,12.43999958,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Consumer Discretionary,Distributor/Wholesaler,Trading,5,28,2012,China,Asia & Pacific,United K. ,Wind,General Energy Capital,East Asia,United K. (General Energy Capital),0,cob4
323,CDM06613,T0TO7DX86ROCZ3GPMGUNKWEJBJQZBB,4609,Sichuan Shimian Songlinhe Hongyi Hydropower Project,Asia & Pacific,East Asia,China,,Sichuan,Registered,Hydro,New dam,ACM2,336.9,,,7,0.0,20-May-11,544,3243,6614,TV-Rhein,CCER ver. (3),373.0,1141.0,1514.0,2/Apr/12,25/Dec/16,1889.0,80%,11,,RINA,Switzerland (Vitol),,Hunan CDM Project Service Center,6-Jul-10,,,,1-Jan-09,17-May-11,8-Jul-11,20-May-11,,,,80.0,4938.0,0.8529,,,,,100.9000015,300.0,1261.7,#REF!,5.8,8.0,9.229999542,9.47,2016m4,,,4/15/10,Switzerland ,Switzerland ,Vitol,Switzerland (Vitol),,1,9.470000267,9.470000267,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Energy,"Oil, Gas & Coal",Integrated Oils,4,15,2010,China,Asia & Pacific,Switzerland ,Hydro,Vitol,East Asia,Switzerland (Vitol),0,cob1
324,CDM06901,IM4WPJ8LZFFCV77G3YC1O4OKOOPCGG,4422,Inner Mongolia Wuchuan Yihemei Wind Farm 49.5MW Project,Asia & Pacific,East Asia,China,,Inner Mongolia,Registered,Wind,Wind,ACM2,108.9,,,7,0.0,7-Feb-11,207,1078,2168,DNV,,105.0,,105.0,27/Nov/12,31/Mar/12,125.0,84%,22,100.4,CQC,United K. (Carbon Resource Management),,Carbon Resource Management,16-Sep-10,,,,1-Aug-10,3-Feb-11,25-Mar-11,7-Feb-11,,,,49.5,2315.0,,,,,,68.5,629.0,1383.0,#REF!,5.73,8.0,8.840000153,13.74,2016m10,,,11/8/09,United K. ,United K. ,Carbon Resource Management,United K. (Carbon Resource Management),,1,13.73999977,13.73999977,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Energy,Renewable Energy,Renewable Energy Project Dev,11,8,2009,China,Asia & Pacific,United K. ,Wind,Carbon Resource Management,East Asia,United K. (Carbon Resource Management),0,cob4
325,CDM05128,4N8ZYMRI9DKTUNYHKF4URVKMCN6A6H,3084,Huaneng Tongliao Baolongshan Phase III Wind Farm Project,Asia & Pacific,East Asia,China,,Inner Mongolia,Registered,Wind,Wind,ACM2,123.9,115.09999850000001,,7,0.0,25-Apr-10,333,1293,2444,DNV,,61.0,258.0,320.0,5-Aug-11,31-Aug-16,788.0,41%,16,,BV Cert,n.a.,"United K. (Carbon Resource Management), Switzerland",Carbon Resource Management,12-May-09,,,,1-Jun-09,30-Oct-09,26-Feb-10,25-Apr-10,,,,49.5,2436.0,,,,,,69.59999847,561.0,1405.3,#REF!,6.37,8.0,9.229999542,9.47,2017m2,,,1/8/09,United K. ,United K. ,Carbon Resource Management,United K. (Carbon Resource Management),,0,9.47,9.47,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Energy,Renewable Energy,Renewable Energy Project Dev,1,8,2009,China,Asia & Pacific,United K. ,Wind,Carbon Resource Management,East Asia,United K. (Carbon Resource Management),0,cob4
326,CDM12061,NAFPEDDIKLKKG44467J4OXKAK800C3,8795,Kushui No. 4 Wind Power Project,Asia & Pacific,East Asia,China,,Xinjiang,Registered,Wind,Wind,ACM2,391.8,,,7,0.0,1-Jul-14,0,2550,6470,ERM CVS,,,,,,,,,49,,,n.a.,,n.a.,25-Sep-12,,,,1-Nov-12,14-Dec-12,19-Jan-13,18-Dec-12,,,,200.0,2186.0,0.8964,,,,,242.60000609999997,619.0,1213.0,,5.6,8.0,8.090000153,1.31,2013m6,,,8/29/12,United K. ,United K. ,Macquarie Bank,United K. (Macquarie Bank),,0,1.31,1.31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Financials,Banking,Banks,8,29,2012,China,Asia & Pacific,United K. ,Wind,Macquarie Bank,East Asia,United K. (Macquarie Bank),0,cob4
327,CDM04592,9JJT7GIVHT5VFXQDTYJ3HPEK1FGEMO,2990,Sichuan Xiaohe 48MW Hydropower Project,Asia & Pacific,East Asia,China,,Sichuan,Registered,Hydro,New dam,ACM2,200.2,,,7,0.0,30-Jun-11,500,1904,3907,KFQ,,5.0,649.0,654.0,13-Jun-17,25-Dec-15,899.0,,73,,CCCI,n.a.,United K. (EcoSecurities),EcoSecurities,5-Dec-08,,,,1-Jan-08,29-Sep-09,23-Dec-09,19-Feb-10,,,,48.0,4284.0,,,,,,42.59999847,213.0,887.4,,4.59,10.0,10.06000042,20.29,2017m5,,"302,39W/m2",5/24/07,United K. ,United K. ,EcoSecurities,United K. (EcoSecurities),,1,20.29000092,20.29000092,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,Industrials,Waste & Environ Svcs & Equip,Environ Engineer & Consulting,5,24,2007,China,Asia & Pacific,United K. ,Hydro,EcoSecurities,East Asia,United K. (EcoSecurities),0,cob1
328,CDM05574,SRN88EFOT9IXVWMGBR9HEFKSSW3DT4,3621,Jilin Songyuan Changling Wind Farm project,Asia & Pacific,East Asia,China,,Jilin,Registered,Wind,Wind,ACM2,98.9,,,7,0.0,17-Sep-10,226,1018,2008,DNV,,147.0,,147.0,28-Feb-12,23-May-12,166.0,88%,18,,ERM CVS,n.a.,Germany (KfW),CPCEC,5-Sep-09,,,,1-Oct-09,9-Apr-10,20-Aug-10,17-Sep-10,,,,49.5,1944.0,1.028,,,,,64.30000305,650.0,1298.9,#REF!,6.15,8.0,9.590000153,14.21,2013m7,,,10/5/09,Germany ,Germany ,KfW,Germany (KfW),,1,14.21000004,14.21000004,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Government,Government Development Banks,0,10,5,2009,China,Asia & Pacific,Germany ,Wind,KfW,East Asia,Germany (KfW),0,cob4
329,CDM04127,HSX7T2B9IJQP30CXCIPDJXK8GJQADZ,2805,Guangdong Zhanjiang Yangqian 49.5MW Wind Power Project,Asia & Pacific,East Asia,China,,Guangdong,Registered,Wind,Wind,ACM2,79.4,62.70000076,,7,0.0,5-Mar-10,224,796,1423,TV-Nord,,205.0,,205.0,21-Jul-11,29-Oct-12,211.0,97%,17,,DNV,n.a.,Germany (RWE),"CDM Center of Excellence, Guangzhou Institution of Energy Conversion",2-Sep-08,,,,1-Jul-08,28-Jul-09,16-Oct-09,5-Mar-10,,Correction 1,,49.5,1660.0,,,,,,64.69999695,815.0,1306.4,#REF!,5.35,8.0,8.260000229,13.03,2017m2,,,3/17/08,Germany ,Germany ,RWE Power AG,Germany (RWE),,0,13.03,13.03,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Utilities,Utilities,Integrated Utilities,3,17,2008,China,Asia & Pacific,Germany ,Wind,RWE Power AG,East Asia,Germany (RWE),0,cob4
330,CDM05903,U23WQBU3U2YOSIIPIA4KCU7U53NQL8,3906,"Yuliang 60MW Hydropower Project on You River, Guangxi Zhuang Autonomous Region",Asia & Pacific,East Asia,China,,Guangxi,Registered,Hydro,Run of river,ACM2,170.6,,,7,0.0,15-Mar-12,199,1502,3209,Deloitte-TECO,,54.0,,54.0,25-Oct-13,31-Dec-12,136.0,40%,20,,LRQA,Japan (Mitsubishi),,Gaoxin Technical Development Co.,18-Dec-09,,,,1-Jan-10,8-Jun-10,26-Nov-10,24-Dec-10,,,,60.0,3609.0,,,,,,62.90000153,368.0,1047.7,#REF!,6.6,8.0,9.920000076,10.66,2013m10,,"12,27 W/m2",3/21/08,Japan ,Japan ,Mitsubishi Corporation,Japan (Mitsubishi),,1,10.65999985,10.65999985,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Consumer Staples,Distributors - Consumer Staples,Food Products Wholesalers,3,21,2008,China,Asia & Pacific,Japan ,Hydro,Mitsubishi Corporation,East Asia,Japan (Mitsubishi),0,cob1
331,CDM08380,IVXIRTJ041QYOCEBJHF3UE4IW4ZAG6,5784,Heilongjiang Dabaishan Wind Power Project,Asia & Pacific,East Asia,China,,Heilongjiang,Registered,Wind,Wind,ACM2,113.8,,,7,0.0,15-Feb-12,100,1010,2149,BV Cert,,74.0,,74.0,19/Apr/13,31/Dec/12,100.0,74%,14,,DNV,Austria (Kommunalkredit),,Longyuan (Beijing) Carbon Asset Management Technology Co.,19-Aug-11,,CDM02776,,1-Dec-08,10-Feb-11,6-Apr-12,15-Feb-12,,,,49.5,2275.0,1.0103,,,,,60.90000153,535.0,1230.3,#REF!,7.24,8.0,11.48999977,14.21,2014m8,,Same as rejected ref=2776,11/20/08,Austria ,Austria ,Kommunalkredit,Austria (Kommunalkredit),,1,14.21000004,14.21000004,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Financials,Banking,Banks,11,20,2008,China,Asia & Pacific,Austria ,Wind,Kommunalkredit,East Asia,Austria (Kommunalkredit),0,cob4
332,CDM05090,0PE7AMUJYA1R1W99LDVO3BJL4TIGPP,3385,Heqing County Liuhe 30MW Hydropower Plant,Asia & Pacific,East Asia,China,,Yunnan,Registered,Hydro,Run of river,ACM2,110.6,,,7,0.0,25-Jan-11,263,1100,2207,TV-Nord,,,,,,,,,91,,,Sweden (Tricorona Carbon Asset Management Sweden),,Cleanergy Investment Service (Beijing) Co.,29-Apr-09,,,,1-Feb-09,10-Feb-10,17-Jun-10,14-Aug-10,,,,30.0,4233.0,,,,,,24.39999962,221.0,814.2,,8.34,10.0,12.86999989,10.07,2017m2,,1372W/m2,11/20/07,Sweden ,Sweden ,Carbon Asset Management Sweden AB,Sweden (Tricorona Carbon Asset Management Sweden),,0,10.07,10.07,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,Financials,Specialty Finance,Commercial Finance,11,20,2007,China,Asia & Pacific,Sweden ,Hydro,Carbon Asset Management Sweden AB,East Asia,Sweden (Tricorona Carbon Asset Management Sweden),0,cob1
333,CDM03588,62UDN8SW3RNQX13HK4DE48EJINDVQP,2450,Xilinguole Huitengliang Wind Power Project Guotai Phase I,Asia & Pacific,East Asia,China,,Inner Mongolia,Registered,Wind,Wind,ACM2,128.2,,,7,0.0,2-Nov-09,405,1432,2693,TV-SD,,270.0,,270.0,20-Jan-11,20-Sep-12,370.0,73%,15,,BV Cert,United K. (EcoSecurities),,EcoSecurities,29-Apr-08,,,,1-Apr-08,25-Mar-09,18-Apr-09,2-Nov-09,,Correction 2,,49.5,2409.0,,,,,,65.30000305,510.0,1320.0,#REF!,5.46,8.0,9.170000076,15.71,2013m3,,,10/28/07,United K. ,United K. ,EcoSecurities,United K. (EcoSecurities),,1,15.71000004,15.71000004,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,Industrials,Waste & Environ Svcs & Equip,Environ Engineer & Consulting,10,28,2007,China,Asia & Pacific,United K. ,Wind,EcoSecurities,East Asia,United K. (EcoSecurities),0,cob4
334,CDM02726,IIXH1O2Y6UNUHQ717SWHS3YGDYBR67,2003,Yunnan Guangnan Duimen River Hydropower Station,Asia & Pacific,East Asia,China,,Yunnan,Registered,Hydro,Run of river,ACM2,78.8,52.0,,7,0.0,25-Mar-09,297,800,1279,TV-SD,,193.0,,193.0,20-Jan-11,31-Dec-12,297.0,65%,22,,CEC,"Switzerland (South Pole Carbon Asset Management), Austria (Kommunalkredit)",,Beijing Tianqing Power International CDM Consulting,27-Sep-07,,,,2-Jul-07,6-Aug-08,20-Nov-08,25-Mar-09,,Correction 1,,20.0,4927.0,,,,,,13.19999981,168.0,660.6,#REF!,7.53,10.0,10.82999992,10.47,2016m9,,,5/21/07,Switzerland ,Switzerland ,South Pole Carbon Asset Management,Switzerland (South Pole Carbon Asset Management),,0,10.47,10.47,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Energy,Renewable Energy,Renewable Energy Project Dev,5,21,2007,China,Asia & Pacific,Switzerland ,Hydro,South Pole Carbon Asset Management,East Asia,Switzerland (South Pole Carbon Asset Management),0,cob1
335,CDM03127,HM8SUGGUHSBXI5JCCDE8VWRKBLG03K,2442,Guohua Dongying Lijin 49.5 MW Wind Farm Project (Phase 1),Asia & Pacific,East Asia,China,,Shandong,Registered,Wind,Wind,ACM2,108.8,95.80000305,,7,0.0,13-Jun-09,386,1198,2103,SGS,,316.0,,316.0,20-Mar-12,31-Dec-12,387.0,82%,34,,BV Cert,n.a.,United K. (Merrill Lynch),CREIA,5-Jan-08,22-Jan-08,CDM10233,,1-Dec-07,18-Mar-09,16-Apr-09,13-Jun-09,,,,49.5,2084.0,1.0549,,,,,66.80000305,614.0,1349.4,#REF!,5.95,8.0,9.050000191,11.84,2016m11,,,7/25/08,United K. ,United K. ,Merrill Lynch,United K. (Merrill Lynch),,0,11.84,11.84,0,,,,,,,,,,,,,,,7,25,2008,China,Asia & Pacific,United K. ,Wind,Merrill Lynch,East Asia,United K. (Merrill Lynch),0,cob4
336,CDM11579,OIFATB992TFZFQN9U9CBVK3RSMXAE7,7459,Jiami Phase II Hydropower Project in Yanyuan County of Sichuan Province,Asia & Pacific,East Asia,China,,Sichuan,Registered,Hydro,Run of river,ACM2,67.4,,,7,0.0,1-Jan-13,0,539,1214,PJRCES,,,,,,,,,67,,,Switzerland (Consus Energy),,n.a.,15-Jun-12,,,,1-Jul-12,27-Sep-12,6-Dec-12,3-Oct-12,,,,20.0,4653.0,0.7244,,,,,22.79999924,339.0,1141.8,,7.24,10.0,10.55000019,10.66,2013m3,,,3/18/12,Switzerland ,Switzerland ,Consus Energy,Switzerland (Consus Energy),,1,10.65999985,10.65999985,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Financials,Specialty Finance,Other Financial Services,3,18,2012,China,Asia & Pacific,Switzerland ,Hydro,Consus Energy,East Asia,Switzerland (Consus Energy),0,cob1
337,CDM05354,KON204ED8DSL8SZ8M1R1WCXAW4GT3F,4204,Huaneng Weichang Yudaokou Phase I Wind Farm Project,Asia & Pacific,East Asia,China,,Hebei,Registered,Wind,Wind,ACM2,102.9,,,7,0.0,11-Mar-11,186,1010,2039,DNV,,,,,,,,,89,,,"United K. (Carbon Resource Management), Switzerland",,Carbon Resource Management,9-Jul-09,,,,1-Sep-09,10-Dec-10,11-Feb-11,11-Mar-11,,,,49.5,2187.0,,,,,,67.69999695,658.0,1367.4,,5.47,8.0,8.170000076,11.78,2015m3,,,1/8/09,United K. ,United K. ,Carbon Resource Management,United K. (Carbon Resource Management),,0,11.78,11.78,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Energy,Renewable Energy,Renewable Energy Project Dev,1,8,2009,China,Asia & Pacific,United K. ,Wind,Carbon Resource Management,East Asia,United K. (Carbon Resource Management),0,cob4
338,CDM03963,0I57S9IM2SX0C3IM9O8EGU6ZWVY0BD,2853,Huade Daditaihong 49.5MW Wind Power Project,Asia & Pacific,East Asia,China,,Inner Mongolia,Registered,Wind,Wind,ACM2,115.1,,,7,0.0,12-Feb-10,332,1254,2406,TV-SD,,293.0,,293.0,22-Aug-11,30-Nov-12,322.0,91%,19,,BV Cert,Austria (Voestalpine),,CDM Center of Excellence,24-Jul-08,,,,1-Jul-08,4-Aug-09,3-Nov-09,12-Feb-10,,Request,,49.5,2205.0,,,,,,61.59999847,535.0,1243.9,#REF!,5.84,8.0,9.880000114,13.03,2013m4,,,3/15/08,Austria ,Austria ,Voestalpine,Austria (Voestalpine),,0,13.03,13.03,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Materials,Iron & Steel,Steel Producers,3,15,2008,China,Asia & Pacific,Austria ,Wind,Voestalpine,East Asia,Austria (Voestalpine),0,cob4
339,CDM08443,K3SOBKLH93GR7DR1OMUQ6U546W5MX4,6310,GD Power Chuanshan 45MW Wind Power Project,Asia & Pacific,East Asia,China,,Zhejiang,Registered,Wind,Wind,ACM2,78.8,,,7,0.0,4-Jul-12,39,670,1458,CQC,,,,,,,,,73,,,United K. (EDF Trading),,Greenfield Environmental Consultants,27-Aug-11,,,,1-Dec-11,31-May-12,30-Aug-12,4-Jul-12,,,,45.0,2150.0,0.7691,,,,,64.30000305,816.0,1428.0,,6.04,8.0,8.449999809,12.44,2012m9,,,7/20/11,United K. ,United K. ,EDF Trading,United K. (EDF Trading),,1,12.43999958,12.43999958,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Utilities,Utilities,Integrated Utilities,7,20,2011,China,Asia & Pacific,United K. ,Wind,EDF Trading,East Asia,United K. (EDF Trading),0,cob4
340,CDM05057,V385O1Z4XACMP7SZP1ME67T58A76EE,3711,Thai An Hydropower Project,Asia & Pacific,Southeast Asia,Vietnam,,Ha Giang,Registered,Hydro,New dam,ACM2,180.6,,,7,0.0,10-Jan-11,357,1803,3610,DNV,,277.0,,277.0,9-Nov-12,31-Aug-12,296.0,93%,22,,TV-Nord,n.a.,Japan (Kansai Electric),Energy and Environment Consultancy Joint Stock Company,18-Apr-09,,,,30-Jun-08,20-May-10,1-Oct-10,29-Oct-10,,,,84.5,4190.0,,,,,,102.0999985,565.0,1208.3,#REF!,10.12,13.1,13.22999954,18.95,2013m5,,164W/m2,2/6/09,Japan ,Japan ,Kansai Electric,Japan (Kansai Electric),,1,18.95000076,18.95000076,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Utilities,Utilities,Integrated Utilities,2,6,2009,Vietnam,Asia & Pacific,Japan ,Hydro,Kansai Electric,Southeast Asia,Japan (Kansai Electric),0,cob1
341,CDM03204,ZG0142IEVVJP8NT9UZQWKEB8B53QDZ,3039,Sichuan Baishuijiang Qinglong Hydropower Project,Asia & Pacific,East Asia,China,,Sichuan,Registered,Hydro,Run of river,ACM2,368.7,,,7,0.0,11-Nov-11,420,3372,7061,JCI,,337.0,1297.0,1634.0,15-Mar-13,25-Mar-16,1612.0,101%,16,,Deloitte-TECO,Netherlands (Carbon Road),Japan (Sumitomo),Shanghai JEC Environmental Consultant Co.,24-Jan-08,,,,1-Jun-08,16-Oct-09,15-Oct-10,12-Nov-10,,,,102.0,3936.0,,,,,,120.90000149999999,328.0,1185.1,#REF!,6.79,8.0,9.100000381000001,10.0,2017m5,,,12/15/07,Japan ,Japan ,Sumitomo,Japan (Sumitomo),,1,10.0,10.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Industrials,Industrial Services,Industrial Distribution & Rental,12,15,2007,China,Asia & Pacific,Japan ,Hydro,Sumitomo,East Asia,Japan (Sumitomo),0,cob1
342,CDM11389,4CWNT99M06V41W1EYKT4JBTWKV19XR,8785,75MW Yunnan Nuozu Hydropower Project,Asia & Pacific,East Asia,China,,Yunnan,Registered,Hydro,New dam,ACM2,206.2,,,7,0.0,1-Jan-13,0,1650,3713,ERM CVS,CCER ver.(3),,546.0,546.0,19/May/17,31/Dec/15,618.0,88%,53,,CCCI,Sweden (Citigroup),,n.a.,17-May-12,,,,1-Oct-08,14-Dec-12,12-Mar-13,21-Dec-12,,,,75.0,4348.0,0.6323,,,,,67.30000305,326.0,897.3,,6.87,8.0,9.050000191,10.19,2017m4,,,2/11/09,Sweden ,Sweden ,Citigroup,Sweden (Citigroup),,1,10.18999958,10.18999958,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Financials,Institutional Financial Svcs,Institutional Brokerage,2,11,2009,China,Asia & Pacific,Sweden ,Hydro,Citigroup,East Asia,Sweden (Citigroup),0,cob1
343,CDM04033,P0AB2U6ZGJ4RSWZLBN4BYB6WLSMTS3,4242,Fujian Shouning Pingfeng Hydropower Station Project,Asia & Pacific,East Asia,China,,Fujian,Registered,Hydro,New dam,ACM2,79.8,,,7,0.0,30-Apr-12,133,693,1492,TV-SD,,,,,,,,,75,,,Finland (GreenStream Network),,"Caspervandertak, Gansu Tonghe Investment Project Consulting",12-Aug-08,,,,1-Nov-08,15-Dec-10,12-Feb-11,20-Dec-10,,,,30.0,3009.0,,,,,,25.60000038,320.0,852.3,,6.89,8.0,10.27000046,9.47,2012m7,,"39,94 W/m2",4/11/08,Finland ,Finland ,GreenStream Network,Finland (GreenStream Network),,1,9.470000267,9.470000267,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,Financials,Asset Management,Investment Management,4,11,2008,China,Asia & Pacific,Finland ,Hydro,GreenStream Network,East Asia,Finland (GreenStream Network),0,cob1
344,CDM05064,B1E3HHDJEQP3A9INVT4LUGR1EH04UF,3293,Zhenkang Fengweihe Hydropower Project in Yunnan Province,Asia & Pacific,East Asia,China,,Yunnan,Registered,Hydro,New dam,ACM2,133.1,,,7,0.0,12-Oct-10,296,1361,2692,TV-Rhein,,130.0,,130.0,14-Sep-12,25-Oct-11,138.0,95%,23,,LRQA,Sweden (Tricorona Carbon Asset Management Sweden),,Changsha University of Science & Technology,21-Apr-09,,,,1-May-08,21-Jan-10,24-Apr-10,12-Oct-10,,Correction 1,,40.0,3818.0,,,,,,25.0,188.0,625.8,#REF!,6.94,10.0,12.61999989,9.47,2012m9,,213.9W/m2,11/15/07,Sweden ,Sweden ,Carbon Asset Management Sweden AB,Sweden (Tricorona Carbon Asset Management Sweden),,1,9.470000267,9.470000267,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,Financials,Specialty Finance,Commercial Finance,11,15,2007,China,Asia & Pacific,Sweden ,Hydro,Carbon Asset Management Sweden AB,East Asia,Sweden (Tricorona Carbon Asset Management Sweden),0,cob1
345,CDM11445,67LVS1RBI0858QS0FMU0876OTGWIAW,8206,Sanxia New Energy Kaiyuan Weiyuan Wind Farm Project,Asia & Pacific,East Asia,China,,Liaoning,Registered,Wind,Wind,ACM2,99.2,,,7,0.0,1-Dec-12,8,803,1796,CCSC,,,,,,,,,68,,,France (EDF Trading),,n.a.,26-May-12,,,,1-Jul-12,14-Nov-12,29-Dec-12,19-Nov-12,,,,49.5,2081.0,0.9636,,,,,6.599999905,67.0,133.6,,5.98,8.0,8.350000381000001,11.25,2013m4,,,4/26/12,France ,France ,EDF Trading,France (EDF Trading),,1,11.25,11.25,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Utilities,Utilities,Integrated Utilities,4,26,2012,China,Asia & Pacific,France ,Wind,EDF Trading,East Asia,France (EDF Trading),0,cob4
