id,idvalatvalidation,ref,title,ERPA
CDM04030,W3IBL4JVL53EINCJ3GTZI0K7BQDC7G,3505,Dak Rung Hydropower Project,6/6/08
CDM07237,0OIO6HK7L37BOR03F1QE361P6GQUJJ,5160,Hebei Chengde Yudaokou Windfarm 48MW project,6/9/08
CDM03599,KYKBTR1XD425J6BAZ7IZ9VPB9CDPDZ,3227,Langao Niping hydropower project,6/10/08
CDM04698,TDW562LO4LSW6XGE4DQTFUIEMQLXE5,3078,Huaneng Jilin Taobei Phase II Wind Farm Project,6/10/08
CDM04700,JNOVCUSW1GWNVNQ7FTGHZ0Z9F51JT9,3080,Huaneng Inner Mongolia Keyouzhongqi Gaoliban Wind Farm Project,6/10/08
CDM04782,L8SMRT915W3OBZYEQ3R95H2P9D6912,3079,Hebei Chengde Peifeng Wind Farm Project,6/10/08
CDM02759,0N66CGJW8MHEVBSU4ZX8YE9AKDYPJX,3361,"Shaanxi Methane Recovery and Electricity Generation Project in XiÕan Guowei Starch Co., Ltd",6/10/08
CDM04461,UFBRO61JU0Q2M3H4IC45T2MAW3WD5N,2123,Liaoning Faku Baijiagou Wind Power Project,6/10/08
CDM04191,6N4QS5FP5V8NUNN2DV7DVQKAP6709A,4574,"Wastewater Treatment with Biogas System in Palm Oil Mill at Sinpun, Surat Thani, Thailand.",6/11/08
CDM04186,47LHKM7XH9PV8YDTUERJ44V4JYY3DK,4492,"Wastewater Treatment with Biogas System in Palm Oil Mill at Sikao, Trang, Thailand",6/11/08
CDM04962,ZMWTVND4I5K3F5B0O1XH4OD5GO0Y12,6680,"Cu Chi Municipal Solid Waste (MSW) Treatment Plant in Ho Chi Minh City, Vietnam Project",6/11/08
CDM04691,GYVK3TLDN5LDPOP8DDZ7YKGXS833JQ,4888,Pitak Palm Wastewater Treatment and Biogas Utilization Project,6/11/08
CDM04919,B8WL0STLPEQPMLBDAREP4YGC1SKL0U,4494,Anhui Yuelianghu and Liucunba Bundled Hydropower Project,6/11/08
CDM05976,K8D2J7UNO1WEBIJS76POEY29LA7ZRI,4755,Ia Puch 3 Hydropower Project,6/12/08
CDM04730,TIVFRP2KODA0TWIHK6CGZHYJVLO2S9,5465,Mashan Wastewater Treatment Project,6/13/08
CDM03829,ND238JBHW9KDX90VHQN2KDL4S7XMHL,3114,Liusha River First Cascade 12.6MW Hydropower Project,6/13/08
CDM05105,EEPEJDI4T5D3IOUGVNTXTHSQZIXDBW,3978,Jiangxi Donggu Hydropower Project,6/15/08
CDM04229,LB1NN6T1UAFJI2VLUZN5JGDZ0TRIML,2842,Hunan Xiaotan Hydropower Project,6/15/08
CDM04774,J1EHEKAQRE7GW01YKXN9183Q00BEF8,3193,Wayang Windu Phase 2 Geothermal Power Project,6/15/08
CDM04404,X0VJ3TP4RRQX6NP56FC4O2ZXBI40VX,2912,Inner Mongolia Taipusi Gongbaolage Wind Farm Project,6/16/08
CDM03191,V0TTCB8TAYRYDIQKS7U8MG3E7T4YML,3052,Hubei Baokang Siping Hydropower Station,6/17/08
CDM04028,383YWU90UVK2V273JWGNYVVS92KC5D,3944,Dak Nong 2 Hydropower Project,6/17/08
CDM04188,UHKD74OTJY0MEOMOGBFEYPJ58LHNYU,4032,"Methane Recovery Project of Lianyungang Jinchanglin Alcohol Co., Ltd.",6/18/08
CDM05460,T5U616LD37PQIZNNY0OEMEA2NRDLHE,3668,Yunnan Gaohe River 3rd level Hydropower Project,6/20/08
CDM03687,8GN3A4VA9GE4LU5G72Y4SOWTGZLFNA,4060,Jilin Wangqing 2_25MW Biomass Cogeneration Project,6/20/08
CDM01184,1AYHGC33LVSL2Y1DQ7Z5IZMJGXWT71,1915,China Guangdong Shenzhen Qianwan LNG generation project,6/26/08
CDM08078,3XOF9E9K97GQOBBES041G53J8TLENF,9115,PT Medco Ethanol Lampung wastewater treatment and biogas utilization project,6/27/08
CDM04177,G90ZAJGPF835R7S9SOFG0WQ4L8SFH5,2647,"Methane Recovery Project of Fuyu Huihai Alcohol Co., Ltd.",6/28/08
CDM03303,KS76RT609TAICNDF81IDB91GAEOG41,2624,Baoshan Supahe Chaoyang Hydropower Station,7/1/08
CDM04844,NJPI3FH3VVLWNJMR8YAEVHC8PZRRG5,3417,Gansu Longchanghe V&VI Bundled Hydro Power Project,7/3/08
CDM05425,EM9OKSM3Z72RU0BDDDR2T5N1KMA9UF,3776,"Low Pressure Gas Recovery Project of Shandong Changyi Petrochemical Co., Ltd., China",7/7/08
CDM08682,51KRNYMR1NFSPWE5YR7U4CZR6XDC95,6554,Lu-ding Hydroelectric Project,7/7/08
CDM07723,EBTQP9O273HIQ2YL9SN592PRN6KTK6,6686,Gansu Bazang 51MW Hydropower Project,7/8/08
CDM04885,1BG87G44NUM44B07Y4SY0OK41IT8FJ,3133,Zhejiang Dachen Island Wind Power Phase I Project,7/8/08
CDM03764,KM5C9SYFVY6ADDDN39NI7U3G24OUL0,3373,Sichuan Hemu 6MW Hydropower Project,7/8/08
CDM03759,A390E4FHJX33QDDK16AJ04JP0B1FR5,3393,Sichuan Jinyanxi 8MW Hydropower Project,7/8/08
CDM04525,OPTNNJMVAOQAKFSCD7Y5C85PED5WMZ,2599,Huaneng Tongliao Baolongshan Phase II Wind Farm Project,7/10/08
CDM04682,JTN3CD2I2LXN07FOKTLPWXFDJN2SPK,2598,Huaneng Jilin Tongyu Phase II Wind Farm Project,7/10/08
CDM05166,0K6A22VY9784CQ62A9FR0LR18ETRPG,3353,Huaneng Changyi Phase I Wind Farm Project,7/10/08
CDM06417,ZMOA1PBA5HAYOHEFLII9YWWILZH6KJ,5489,"Yunnan Kunsteel Coking Co., Ltd. CDQ Project",7/10/08
CDM06808,ZP5RFO43ELK04YFAEHS825I1P6L1R1,6797,Joburg Landfill Gas to Energy Project,7/10/08
CDM06452,M0YD85QASLBAEY0X3NSQVNHT6M40RL,5532,Yunnan Shidi River 1st Level 30MW Hydropower Project,7/10/08
CDM04323,MTO7D7YGDZDUL5AAM0YK0C8U1R8SZ5,2850,Sichuan Muli River Dashawan Hydropower Station,7/11/08
CDM03789,9HFYC3CIBCSU7N6PYLO5L6JGGB04QO,3569,Zhejiang Tiantaishan Wind Farm Project,7/14/08
CDM04238,GQ3N0CZV65YZWUQZSEQB999VV3FOKO,3064,Wuhe Kaidi Biomass Power Project,7/15/08
CDM06229,SU91VDP3VP5F3XMUVNN1O6QUHQWMJW,4244,Simeigou 10MW Hydropower Project in Sichuan Province,7/15/08
CDM06238,N4LTLJGULAGOTJO0X91J0Q14G2RLSP,4287,Luogu 10MW Hydropower Station Project in Sichuan Province,7/15/08
CDM03826,AQRAIT4RMX0HZWJ5V538ZN75JKM6QC,2880,Sichuan Jiulong Pianqiao Hydropower Project,7/15/08
CDM04165,M89MP0BTFYTHP2FZQQHVDEAV3O9LUR,4482,Yunnan Amojiang Sanjiangkou Hydropower Project ,7/15/08
CDM04301,3ABF22P236CFLPRBR96QWYN8SUTN5F,2872,Taibai Guanyinxia Hydropower Station,7/15/08
CDM04384,EQ0U4SX11G20EIKPRQIDDUFG766BCL,2616,Shimian Danihe Hydropower Project,7/15/08
CDM04375,BER74BE58M21JXMNUHWOEUEY71NV6G,2878,An Diem 2 Hydropower Project,7/15/08
CDM04709,XCPK3PWR8MJKH61RB5E48AXKS92BBG,3525,Huzhou Municipal Solid Waste Incineration for Power Generation Project,7/15/08
CDM04237,P6NRCPT5G7WJKS1PWPFWLS8CBOO6AM,2738,Ping An Yiji 6MW Hydropower Project in Chongqing City,7/15/08
CDM04530,3D7NRS4HKX7JSCPK8LKXBCVW029B21,3058,Yunnan Dali Zhemoshan Wind Power Project,7/16/08
CDM06069,Q26NQQYL2XX1Z10VWMMWF8KK7LODKU,7562,"10.4 MW wind power project at Tiwari site of Jodhpur district in the state of Rajasthan, India",7/18/08
CDM05573,9JHPRTH4Y1VSNGKRBSWVRUJU2Q16YY,5408,Fujian Jinniu Waste Heat Recovery Project,7/20/08
CDM04377,I48AJI5ARP3R0FZ6EDGTUGA421KDJV,2592,Sichuan Yonghe Yulong Hydropower Project,7/22/08
CDM05835,C7MOGSFI4OAAF0P5D30SCOA2P4MJTS,4595,Forestry Project in Strategic Ecological Areas of the Colombian Caribbean Savannas,7/22/08
CDM05558,RUH5EU163L4DFU2H3POFJG5XAA8SQ3,4881,Sihui Junma Cement Waste Heat Recovery Project,7/22/08
CDM02456,L0WMZ6S84VCXV7JPASINOLNSWRXLAM,3534,Inner Mongolia Tongliao Baolongshan 49.5MW Wind Power Project,7/23/08
CDM02015,3YQQ1BZ8PGNK11YAB4UE9OCKZK0CWM,3344,Liaoning Fuxin Gaoshanzi 100.5MW Wind Power Project,7/23/08
CDM04252,SOZSZ4WSWBWUAQCT7FVDYRAHL2OO49,3357,Yunnan MaÕer Hydro Power Project,7/24/08
CDM04277,OWYUN6RLDX3H45CY730YSZN8HMC11A,2769,China Qinghai 42MW Jiangyuan hydropower project,7/24/08
CDM04267,LAI7YD9U3AH2IJSEQN6YDHXTN859BZ,3015,Yunnan Kegonghe 10MW Hydropower Project,7/24/08
CDM03126,WPB69D8VWRPZF679TCDBFUH5I8R2P1,2438,Guohua Binzhou Zhanhua 49.5MW Wind Farm Project (Phrase 1),7/25/08
CDM03186,G0MM3IAD4QYSMQATZTAU7NZMDF0554,2436,Guohua Dongying Hekou 49.5 MW Wind Farm Project (Phase 1),7/25/08
CDM03127,HM8SUGGUHSBXI5JCCDE8VWRKBLG03K,2442,Guohua Dongying Lijin 49.5 MW Wind Farm Project (Phase 1),7/25/08
CDM06720,TOE3WHPXWPDG4I0CRS17T91FQ2C2B8,4495,Guohua Tongliao Kezuo Zhongqi Phase I 49.5 MW Wind Farm Project,7/25/08
CDM02338,ZGT2UUEO2Y7KMWPIJ829XRT1OK90ON,3666,Waste Heat Recovery and Utilisation for Power Generation Project of Anhui Digang Conch Cement Company Limited,7/29/08
CDM05750,70RV8YKFQQM5AXPS2LIX183K6CUN7K,4152,Bazhuahe and Yingpanhe Bundled Small Hydropower Project,7/30/08
CDM03991,BF44C3HT7I3O9O37WJ5FWXL53VAQYD,3045,65MW Dagushan hydropower Project in China,7/30/08
CDM04099,HKXXR1FOH07H77P3F6UHJXB3KNYBTM,2675,Changzhou Panshi Cement Waste Heat Recovery for Power Generation Project,7/30/08
CDM04846,QDLPV9OBC4G1HDA8XB9LJZ32KSDJPY,3386,Gansu Longchanghe IV 5.4MW Hydro Power Project,7/31/08
CDM08165,K8YFH5EHBKDMJ1883KJSJSSKI9IMSZ,8753,Nam Pung Hydropower Project,7/31/08
CDM06074,X8NGGSAO3UBOK7LPBRZH7C6ZHNURWU,5290,DAKFOCAM Wastewater project,8/1/08
CDM05035,NVIWCO837HIDNSFFMQFZJOKHLTHT5U,4389,Xinjiang Lasite Hydropower Project of China,8/1/08
CDM05451,NE94R4BD03006TYTP14XZXTBCQNOEH,3832,Liaoning Chaoyang Waste Gas Recovery for Electricity Generation,8/5/08
CDM11202,4P02JK8EM7O4XL52OQGPZE0PDJDMR3,7941,Yunnan Damengtong River Dazhaizi Hydropower Station Project,8/6/08
CDM02748,RAN0DBXZ1YTW6ESP1C1XMC51NS3A77,4872,"Xiangtang Erji 17MW Hydropower Project in Minhe County of Qinghai Province, China",8/8/08
CDM02795,UE6K4AA9QU9BHU03PI3LDKO5WCF7P1,3548,"Xiangtang xia 10 MW Hydropower Project in Qinghai Province, the PeopleÕs Republic of China",8/8/08
CDM01921,JDCQFA5Z178BCVA3ZKUMBRUTKYU24W,3129,"Tongren Jiangshijia 4.45MW Hydropower Project in Qinghai Province, the PeopleÕs Republic of China",8/8/08
CDM05342,MC6NQ5L6KZLWZ6UQHVNXDYNOR137SW,3363,Xinjiang Qingsong Cement Low Temperature Waste Heat Power Generation Project,8/11/08
CDM12025,9GVTIC4LYNFL47URD7QN4GRJ0QYN96,8421,"Hadebute Hydropower Project in Fuyun County Xinjiang Uygur Autonomous Region, China",8/11/08
CDM05728,Z2WLQDOXMZC1BL9MNPJXHSFMO0OXXF,3681,Sichuan Heishui County Reshuitang 2nd Cascade Hydropower Station Project,8/12/08
CDM06085,2FCMQYFYDRJJ7VN7TWVX2OFA7RBKCJ,3961,Chongqing Youyang County Youchou Hydropower Station Project,8/15/08
CDM02356,XIMNH0VADP01KC70KC38PKWOATMDQN,3691,Waste Heat Recovery and Utilisation for Power Generation Project of Zhongguochang Conch Cement Company Limited,8/15/08
CDM02345,VP4O0SUPNGSVZLRDAHOK8EL2875LXI,3613,Waste Heat Recovery and Utilisation for Power Generation Project of Hunan Conch Cement Company Limited,8/15/08
CDM02159,QNSTGKI4PN1HA6PND7VO7VGDW9AVP0,3368,Waste Heat Recovery and Utilisation for Power Generation Project of Baimashan Conch Cement Company Limited,8/15/08
CDM02336,N13U9W81H9Y5DD7GSTD3KN2V2JP1VU,3394,Waste Heat Recovery and Utilisation for Power Generation Project of Yingde Conch Cement Company Limited,8/15/08
CDM02335,L9XZFX9B5JGI9C8FU9VQ9UWTO2TXKJ,3366,Waste Heat Recovery and Utilisation for Power Generation Project of XingÕan Conch Cement Company Limited,8/15/08
CDM10100,KQLFRRHJBENJOLR9WB8SI3992XE0HD,5474,Waste Heat Recovery and Utilisation for Power Generation Project of Zongyang Conch Cement Company Limited,8/15/08
CDM02157,JLMA73B4WTZBMB39E5QPUTY7PBG417,3522,Waste Heat Recovery and Utilisation for Power Generation Project of Xuancheng Conch Cement Company Limited,8/15/08
CDM02328,0L3PUO30MW8S8W2K695UZMJTMBWDU0,3459,Waste Heat Recovery and Utilisation for Power Generation Project of Beiliu Conch Cement Company Limited,8/15/08
CDM02326,7SGTWANMY9WKJ5NGTVO0E5ZT8VGMXB,3491,Waste Heat Recovery and Utilisation for Power Generation Project of Fusui Xinning Conch Cement Company Limited,8/15/08
CDM02160,GU2DOHQWDVB0QQX3K6GXFMV3FYPM9R,4592,Waste Heat Recovery and Utilisation for Power Generation Project of Wuhu Conch Cement Company Limited,8/15/08
CDM05175,GXKF19Y9L1YFO9FXEFO68TOFRZCXIE,3628,"4.8MW Qingfeng Small Hydropower Project, Shengzhou, China",8/15/08
CDM05181,4MD4L84XNDENWP6JP3B2JE54QXGGVS,4471,"Power generation by methane from hoggery in YunÕnan Minhong Bio-tech industry Co., Ltd",8/15/08
CDM05392,H8WLB00C7TVKVX0U137IBAWVLM1CWW,3524,Caojie Hydropower Project on Jiangling River in Chongqing City,8/15/08
CDM04904,D0L8H7860N6UF9A8SO0FR29XCL5Q9G,3109,"Lanxi Small Hydropower Project in Chengkou County, Chongqing City, China",8/15/08
CDM06266,66FHV1D3ATRC8F6SNS7QOU7M3IO4KI,7796,Tunisia: Sidi Daoud Wind Farm Project,8/15/08
CDM04995,B2VNBHQWFK6UBEHYU6M2LDDVMPAN10,3111,Jilin province Zhenlai Heiyupao 49.5MW the first phase wind farm project,8/20/08
CDM04996,40X8PIVU7WT3WSKXCY22BL0AUFM533,3112,Liaoning Province Zhangwu Mazongshan Wind Farm Project,8/20/08
CDM04999,03VJ9JFULQM5EJ0K9PZ2DWVWOPW6UZ,3576,Hunan Xinhua Pingyouqiao 6 MW Hydropower Project,8/20/08
CDM05840,08ZDS2FWU6UVGZCX19M377P730SVRG,3847,Guangdong Hejiang 7.2MW Hydropower Project,8/20/08
CDM04279,1Z9LS62ATVWV0GUIAZV6BLJBNHAM4K,3963,"Methane Recovery Project of Linqu Qinchi Biological Co., Ltd",8/21/08
CDM03722,GMJZ3JY29VB16Y5KB9OTQY8M0NM67S,4507,Guangxi Qiaogong Hydropower Project,8/22/08
CDM04451,276KP7TT305RYWAWQZB0A4O4ESEMO6,3130,Ningxia Rujigou Coal Mine Methane Power Generation Project,8/22/08
CDM04569,S7YTF1D7Z7QOY63X5LKWA23HZQSKX5,3289,Ningxia Wulan Coal Mine Methane Power Generation Project,8/22/08
CDM06037,5CR402U8VOCPCY3FT9YXZY1PAO2CHA,4146,Inner Mongolia Zhalute Arikunduleng Wind Farm Project,8/25/08
CDM05280,38DSW429WPIHBKM2XCPTPZARXLXASU,4200,Low Temperature Waste Heat Generating Project of Zaozhuang Sunnsy Cement Corporation Limited,8/25/08
CDM05952,RHI44LHX39PFICR26118J2INRZU69X,3750,Huadian Kailu Yihetala Phase Two 49.5 MW Wind Farm Project in China,8/27/08
CDM05268,KOQ579CGUPXRR2QQ1Z4X60OF52J6TT,4000,Xinjiang Hetian Bobona Hydropower Project,8/27/08
CDM05233,IZVMM4XN2MJLNY2OLXHZIEFXCD1YOB,4023,Xinjiang Bazhou Xiaoshankou Hydropower Project,8/27/08
CDM04663,TN9G8FM1HAJUDZG81H3A1XSG9N0FBI,2778,Composting of Organic Content of Municipal Solid Waste in Lahore,8/27/08
CDM05316,U2UWXHVZZPXQUFPH421M4BW74N5UTR,3651,Sichuan Longdong 30MW Hydropower Project of China,8/27/08
CDM05187,5116LC4S9IDXXSXBPX1X09XXIW1JVY,3605,Fujian Xiapu Baiyang 10MW Hydropower Project,8/28/08
CDM03967,QALM85JCI8NK64HUT1KPST6DSV7I53,3160,Hebei Leting 49.5 MW Wind Farm Project Phase I,8/28/08
CDM02016,S4MWAAW0EJBTNW6OTUGEHLT5TZU0C8,3128,Yunnan Dali Dafengba 48MW Wind Power Project,8/28/08
CDM10778,EL0TMAKXL01WMH3I5QYPL9ZP3S65RV,8386,Zhejiang Longyou Biomass Cogeneration Project,8/29/08
CDM06404,TEN5AY8PV0XDVH1TUQ2C5JZ9Z993SH,4513,Lake Turkana 310 MW Wind Power Project,9/1/08
CDM08414,PGIR5MJ0UC35JDK91VO8PISIWR8OI9,6217,Guizhou Hongguo Coal Mine Methane Power Generation Project,9/4/08
CDM04947,VC5LQAC4UJ287FZ4IS100I29WABLEV,3107,Xinjiang Dabancheng Sanchang Phase IV Wind Power Project,9/7/08
CDM03849,S9U78PCNAS3HDXDWYL1RUYAQ0LY177,2817,Liaoning Changtu Shihu Wind Power Project,9/7/08
CDM04174,MT3EOUQ16WX161EX04PITIHVX6U6MU,3678,Xinjiang Aksu Tumuxiuke Hydropower Project ,9/16/08
CDM04132,UEG3TWAGCXA1EQ7YIZEH8300LWF863,3934,Liaoning Linghai Shengli Wind Farm Project,9/18/08
CDM04925,OHME45ZLQBBKVVL6SHW1BWFXXATYZ2,3403,Sichuan Neijiang Tiangongtang Hydropower Project,9/19/08
CDM06031,LGVJDI0L2E53XSWXX2LNGGKCHQO8X4,4253,Gansu Guazhou Qiaowan Wind Farm Project,9/26/08
CDM05846,KZWCZQ0R5JCEXUHYOZ5SXHKRQU0I46,8046,"24 MW wind power project in Tamil Nadu, India",10/1/08
CDM05933,51MPE2BYLWMAIO0NZYL5TR47GY83J6,4080,Fujian Pingnan Lidaping 20MW Hydropower Expansion Project,10/1/08
CDM11289,07DM7JFZ9Z4T7FNV3VROXEYQL0XOJJ,7131,Fujian Pingnan Yuanping 16MW Hydropower Expansion Project,10/1/08
CDM06154,HKP6PXBTP9XBXG9C1BU1D7JR203D6K,4205,Sichuan Maoergai Hydropower Project,10/2/08
CDM06023,1UDFVTAJAPU5YJ18VLN0AH2674HH45,4292,Shaanxi Shenmu Hengdong Waste Gas Based Electricity Generation Project,10/3/08
CDM06401,05LZM8PQ9L2DQEUJQT1RMANJD9C4QI,4490,"Baiguoshu 6.4MW Hydropower Project in Guizhou Province, China",10/3/08
CDM08479,O79M7TEFL6W7FI9EZPNUWA5C2AG8O5,6517,Gansu Shulehe Qingyanggou Hydropower Station Project,10/3/08
CDM05243,I2L8QBDY8LLQ6JSJCSTXVEZEFE8A3G,4189,Yunnan Huize Niulanjiang River Xiaoyantou 130MW Hydropower,10/7/08
CDM04928,ABEOCBMI93BJ773DQMLGDIIBODQQZ5,4420,"Pure-low Temperature Waste Heat Recovery for Power Generation (12MW) in Hunan Cement Co., Ltd. of Zhaoshan Xinxing Group (ZSHN)",10/8/08
CDM04933,3IL1ZG1FSD1VDKMNGRDONEC6GEYTB4,4169,"Pure-low Temperature Waste Heat Recovery for Power Generation (9MW) in Changsha Pingtang Cement Co., Ltd.",10/8/08
CDM05388,1DFZB4RO5X28VLOXA4LS6N6COH1YQ7,3664,"Liucheng Biomass Power Generation Project in Guangxi Zhuang Autonomous Region, China",10/9/08
CDM07854,2CMUW39Z56IWP196CRKJATSXUZ0OH0,9017,Se San 4A Hydropower Project,10/10/08
CDM04773,BP6PLC9WQ5JMZLGWCS5ERG2IRM916W,2837,"Weiyuan River 72MW Hydropower Project in Jinggu County Simao District Yunnan Province, China",10/10/08
CDM03828,8EDKW40DAK3FOJ9WTNKKKEN6D895DZ,2838,Longsheng County Silong Hydropower Project,10/10/08
CDM05420,4MNFRPGGYDK84Y1QMUDQPJ5VJ9QEVS,4208,Jiangxi Nanfang Cement Low Temperature Waste Heat Power Generation Project,10/10/08
CDM04665,WJ1MRP6ZSDVV5YPP6JD7PYTKQKXXFB,3701,Inner Mongolia Jingneng Shangdu Jiqingliang Wind Farm Phase I Project,10/13/08
CDM04540,MAHRZUGZ5GUTKYN25IRIEBI75AU4VE,3070,Fujian Fuqing Gaoshan Phase I Wind Power Project,10/13/08
CDM09202,RQQCYTO6ECP2WIZB7QV0HD91JDRMT1,6094,Heilongjiang Yilan Hezuolinchang Phase II Wind Power Project,10/13/08
CDM08384,FU0NS0EG391Z0S6YM8YANJ02L689H1,5850,Heilongjiang Mudanjiang Xiaoguokui Wind Power Project,10/13/08
CDM08773,BH0WA46KB579C5AYUITG9EXKFNZS8K,5834,Heilongjiang Huanan Hengdaishan East (II) Wind Power Project,10/13/08
CDM04369,3H0SF37KHIAKBG8ZP541IBZ3I5TV5X,2777,Heilongjiang Shaobaishan Wind Power Project,10/13/08
CDM04989,K74YP29TOQ1L19M9E2DT1EFJQI8FB4,3899,Yunnan Miaolin Hydropower Project,10/13/08
CDM04620,DT33JLPPXJQJKR3SVMSWQPGKV7ILIK,5171,Heilongjiang Huanan Yimashan Wind Power Project,10/14/08
CDM05383,IRN5H8KU5HOWZ7PIAOSSLGI5LVKV02,3597,Sichuan Jialingjiang River Cangxi Hydropower Project,10/14/08
CDM04938,8ZZMW1D1LKAVN3VF1HD8BMB4OIYWGU,3041,Sichuan Jialingjiang River Shaxi Hydropower Project,10/14/08
CDM04945,Z54OX3SBS7J16EH7MRGUXE46FFLWK5,3609,Sichuan Jialingjiang Xinzheng Hydropower Project,10/14/08
CDM05382,CB2VSBDSOXR8QNWADWQJ7ZQY32XE9M,3601,Sichuan Jialingjiang River Fengyi Hydropower Project,10/14/08
CDM07493,WVGEPPL4U0V90TRCDQ9MRZIFFMG9W7,6104,"Jinxing 24MW Hydropower Project in Minhe County of Qinghai Province, China",10/15/08
CDM06958,89Q47491D27QMS6VFC2262X7YAAY7Q,4977,Coke Dry Quenching Waste Heat Recovery for 50MW Power Generation Project in Guangxi Liuzhou Iron and Steel (Group) Company,10/15/08
CDM05560,8JPYS5KM0IWSTGDIV8PFLAGRZ85YNN,5912,Inner Mongolia Ximeng Huitengliang Area A Phase II Wind Power Project,10/15/08
CDM05336,9YTE6SCXEAZEVZD1YNG051G6CVDAP1,3816,Guanaquitas 9.74 MW Hydroelectric project,10/15/08
CDM05186,LGMY111L4F0WKEAJ89E8B21TCOGJVA,4051,Yunnan Maguan Xiaobaihe 25MW Hydropower Project,10/15/08
CDM05633,Q7HFJBLY4SZYBKXPDJ8PTFXIXF0UQ9,5878,Luquan County Jiangbian Hydropower Project,10/15/08
CDM03861,B26GZ4A1YN0P2FPL6YSWFMY7SMJST1,4234,Hunan Shimen Zhongjundu Hydro Power Project,10/15/08
CDM03715,6225SS2259H95OB5UJMRUY2AL3LR5V,5946,Qingyuan County Longjing Hydroelectric Power Plant Project,10/15/08
CDM06928,VTN0WMEY9ZVMMJ00V2CY0ORXG0JTIS,4806,Sichuan Jinwa Hydropower Project,10/16/08
CDM06929,J2XJPSVG89LLIQ8ARDBQF3CRNDLKGY,4878,Sichuan Dafan Hydropower Project,10/16/08
CDM06904,2E1HNCJ30TRB2OTM5N59BFA4FTI8IJ,4875,Sichuan Rongzehai Hydropower Project,10/16/08
CDM05242,D4Y18PTT33JNMSLNP3GDUF1OUQUPXV,3352,Hubei Lichuan Yunkou 30MW Hydropower Project,10/18/08
CDM06334,KCGRNWP7AN46V864WAQXFN943J4E4W,4168,"Jiutiaoling Small Hydropower Project, Gansu Province",10/18/08
CDM05189,ZZ2UA0ANWJAF7LL3BE60P5HG1LRLAJ,3588,Ruwu small hydropower project in Gansu Province,10/18/08
CDM04997,ITFUJIM018MZJMYRVP6D76RVKL2CM1,1651,Dujiawan Small Hydropower Project in Gansu Province,10/18/08
CDM05477,QW583XT219KWRHY7OJHN54NSJERZBZ,3616,Yantai Dongyuan 25.5 MW Wind Farm Project Phase I,10/18/08
CDM04929,HQIPV55MD9Z0X7ATU9IZQRJQWPL0B5,4010,"Pure-low Temperature Waste Heat Recovery for Power Generation (10MW) in Hunan Liuyang Cement Co., Ltd. of Zhaoshan Xinxing Group (ZSLY)",10/18/08
CDM04386,RTW7749XG00AIIC5DV0RSWKG7RU45H,2863,Hubei Enshi Laodukou Hydropower Station,10/19/08
CDM04903,HPGJB9WJZBJ424B18GYO3BN0WUH9RQ,3280,Yunnan Wenshan Yanlashan Hydropower Project,10/20/08
CDM05950,MZ88YAF2HYT7OQQEQSECBEWAHKFOAW,4631,Yunnan Sayutuo 60MW Hydro Power Project,10/21/08
CDM04845,8AEFQ41DYOUFQ87KZEXL1P7C5SP8Z6,4625,Maoyandong Stage IV Hydropower Project in Luxi County of Honghe Prefecture of Yunnan Province,10/23/08
CDM03735,0CBYMSYYN7Y0RGQ0SM3XC2FK9PSZER,2741,"Wuxi Hydropower Project, Qiyang County, Hunan Province",10/23/08
CDM04868,U05LEY8V0ZBTKWEL2KQ6YCZ4MNMIWC,1646,Chengbu Miao Minority Autonomous County Liuma 6.4MW Hydro Power Station Project,10/24/08
CDM04653,SYR2RN88QW1THUU5ACGS7ZAKSGW30H,1423,Dongbaliang 49.5MW Wind Power Project in Weichang County Hebei Province,10/26/08
CDM04649,G4MVW1E4FOEAJK0TMU09CIA68ABW9U,1464,Yueliangshan 49.5MW Wind Power Project in Weichang County Hebei Province ,10/26/08
CDM05264,3U2Q689HW2A7PFFPG9TC76ILLUNEJE,5043,Shaanxi Baoji Yanjiahe Hydropower Project,10/27/08
CDM06858,RSICUQFNTEGW8N6A8SSAF6CD8Q0MKN,4095,CECIC Zhangbei Gaojialiang Wind farm Project,10/28/08
CDM05778,RSF37P6E64OIC34H4QJ1QG6NBTOAWF,5440,Sichuan Jinchuan Taiyang River 21MW Hydropower Project,10/28/08
CDM05705,Z8YJZDOM5XXPTBEWT25CE4WXJT7YRN,4445,Co-composting of EFB and POME Ð PT. Sandabi Indah Lestari,10/29/08
CDM04912,7XZXCVF7QDLMH4X5NK12AWBJL4B4P1,4322,"UPOIC Wastewater Treatment for Energy Generation, Krabi",10/29/08
CDM04914,JH6BVTSK9ERVBQZLRTS95041ZE9BWX,4323,"Lam Soon Wastewater Treatment for Energy Generation, Trang",10/29/08
CDM05456,IUYORKM7OBRHNSMVAVCDNR2Z37EO1I,3606,Shandong Juye Biomass Power Generation Project,10/30/08
CDM05311,IJFUZDLMZ4T88A4VBIDL2AY1M5407U,3520,Federal Intertrade Haiyuan Solar Cooker Project,10/30/08
CDM09181,O30R7ZELE9QC26X3QBDOA0OGHWZIBA,7318,Maoming ZhongÕao First Phase Wind Power Project,10/31/08
CDM03785,6YPOX0XB7YQ6GRBWAFQN7BZC4PZ5LQ,3687,Sichuan Shuanghekou 18MW Hydropower Project,10/31/08
CDM04905,8TEFJRMYW10OZQ41GYE9PSOK9B3Y1P,3842,Inner Mongolia Bayinxile Wind Power Project,11/1/08
